"","date","revenue"
"30755",2017-01-28,28750
"30756",2017-01-28,28500
"30757",2017-01-28,28250
"30758",2017-01-28,28000
"30759",2017-01-28,27500
"30760",2017-01-28,27250
"30761",2017-01-28,27000
"30762",2017-01-28,26750
"30763",2017-01-28,26500
"30764",2017-01-28,26250
"30765",2017-01-28,26000
"30766",2017-01-28,25750
"30767",2017-01-28,25000
"30768",2017-01-28,24750
"30769",2017-01-28,24500
"30770",2017-01-28,24250
"30771",2017-01-28,24000
"30772",2017-01-28,23000
"30773",2017-01-28,20750
"30774",2017-01-28,20500
"30775",2017-01-28,20250
"30776",2017-01-28,20000
"30777",2017-01-28,14250
"30778",2017-01-28,5000
"30779",2017-01-28,29000
"30780",2017-01-28,10250
"30781",2017-01-28,10000
"30782",2017-01-28,9500
"30783",2017-01-28,7750
"30784",2017-01-28,7500
"30785",2017-01-28,750
"30786",2017-01-28,500
"30787",2017-01-28,250
"30788",2017-01-28,10500
"30789",2017-01-28,5500
"30790",2017-01-28,4250
"30791",2017-01-28,4000
"30792",2017-01-28,3750
"30793",2017-01-28,3500
"30794",2017-01-28,6000
"30795",2017-01-28,4500
"30796",2017-01-28,4250
"30797",2017-01-28,4000
"30798",2017-01-28,3750
"30799",2017-01-28,3500
"30800",2017-01-28,3250
"30801",2017-01-28,3000
"30802",2017-01-28,1000
"30803",2017-01-28,5000
"30804",2017-01-28,12250
"30805",2017-01-28,12000
"30806",2017-01-28,11750
"30807",2017-01-28,11500
"30808",2017-01-28,11250
"30809",2017-01-28,11000
"30810",2017-01-28,10750
"30811",2017-01-28,10500
"30812",2017-01-28,10250
"30813",2017-01-28,10000
"30814",2017-01-28,9750
"30815",2017-01-28,9500
"30816",2017-01-28,9250
"30817",2017-01-28,9000
"30818",2017-01-28,8750
"30819",2017-01-28,8500
"30820",2017-01-28,8250
"30821",2017-01-28,8000
"30822",2017-01-28,7750
"30823",2017-01-28,7500
"30824",2017-01-28,7250
"30825",2017-01-28,7000
"30826",2017-01-28,6750
"30827",2017-01-28,6500
"30828",2017-01-28,6250
"30829",2017-01-28,6000
"30830",2017-01-28,1250
"30831",2017-01-28,1000
"30832",2017-01-28,250
"30833",2017-01-28,12500
"30834",2017-01-28,45000
"30835",2017-01-28,44750
"30836",2017-01-28,44500
"30837",2017-01-28,44250
"30838",2017-01-28,44000
"30839",2017-01-28,43750
"30840",2017-01-28,43500
"30841",2017-01-28,43250
"30842",2017-01-28,43000
"30843",2017-01-28,29000
"30844",2017-01-28,28750
"30845",2017-01-28,28500
"30846",2017-01-28,28250
"30847",2017-01-28,28000
"30848",2017-01-28,4250
"30849",2017-01-28,4000
"30850",2017-01-28,250
"30851",2017-01-28,45250
"30852",2017-01-28,30750
"30853",2017-01-28,30500
"30854",2017-01-28,30250
"30855",2017-01-28,30000
"30856",2017-01-28,26250
"30857",2017-01-28,25500
"30858",2017-01-28,25250
"30859",2017-01-28,25000
"30860",2017-01-28,1250
"30861",2017-01-28,1000
"30862",2017-01-28,250
"30863",2017-01-28,31000
"30864",2017-01-28,15750
"30865",2017-01-28,15500
"30866",2017-01-28,15250
"30867",2017-01-28,15000
"30868",2017-01-28,14750
"30869",2017-01-28,14500
"30870",2017-01-28,14250
"30871",2017-01-28,13500
"30872",2017-01-28,5500
"30873",2017-01-28,5250
"30874",2017-01-28,5000
"30875",2017-01-28,4250
"30876",2017-01-28,4000
"30877",2017-01-28,3250
"30878",2017-01-28,3000
"30879",2017-01-28,16000
"30880",2017-01-28,15500
"30881",2017-01-28,15250
"30882",2017-01-28,15000
"30883",2017-01-28,14750
"30884",2017-01-28,14500
"30885",2017-01-28,14250
"30886",2017-01-28,14000
"30887",2017-01-28,750
"30888",2017-01-28,15750
"30889",2017-01-28,28250
"30890",2017-01-28,28000
"30891",2017-01-28,27750
"30892",2017-01-28,27000
"30893",2017-01-28,24250
"30894",2017-01-28,24000
"30895",2017-01-28,23000
"30896",2017-01-28,15000
"30897",2017-01-28,11000
"30898",2017-01-28,10750
"30899",2017-01-28,10500
"30900",2017-01-28,10000
"30901",2017-01-28,28500
"30902",2017-01-28,55500
"30903",2017-01-28,55250
"30904",2017-01-28,55000
"30905",2017-01-28,54750
"30906",2017-01-28,54500
"30907",2017-01-28,54250
"30908",2017-01-28,54000
"30909",2017-01-28,53750
"30910",2017-01-28,53500
"30911",2017-01-28,53250
"30912",2017-01-28,53000
"30913",2017-01-28,52750
"30914",2017-01-28,52500
"30915",2017-01-28,52250
"30916",2017-01-28,52000
"30917",2017-01-28,48750
"30918",2017-01-28,48500
"30919",2017-01-28,45000
"30920",2017-01-28,40000
"30921",2017-01-28,55750
"30922",2017-01-28,14500
"30923",2017-01-28,14250
"30924",2017-01-28,14000
"30925",2017-01-28,6500
"30926",2017-01-28,5750
"30927",2017-01-28,5500
"30928",2017-01-28,14750
"30929",2017-01-28,24500
"30930",2017-01-28,21000
"30931",2017-01-28,7750
"30932",2017-01-28,7250
"30933",2017-01-28,7000
"30934",2017-01-28,250
"30935",2017-01-28,24750
"30936",2017-01-28,29000
"30937",2017-01-28,28250
"30938",2017-01-28,28000
"30939",2017-01-28,27250
"30940",2017-01-28,27000
"30941",2017-01-28,25250
"30942",2017-01-28,25000
"30943",2017-01-28,21000
"30944",2017-01-28,20750
"30945",2017-01-28,20500
"30946",2017-01-28,20250
"30947",2017-01-28,20000
"30948",2017-01-28,9000
"30949",2017-01-28,8750
"30950",2017-01-28,8500
"30951",2017-01-28,8250
"30952",2017-01-28,8000
"30953",2017-01-28,29500
"30954",2017-01-28,38250
"30955",2017-01-28,38000
"30956",2017-01-28,21750
"30957",2017-01-28,21500
"30958",2017-01-28,21250
"30959",2017-01-28,21000
"30960",2017-01-28,20750
"30961",2017-01-28,20500
"30962",2017-01-28,20250
"30963",2017-01-28,20000
"30964",2017-01-28,10500
"30965",2017-01-28,10250
"30966",2017-01-28,10000
"30967",2017-01-28,38500
"30968",2017-01-28,56000
"30969",2017-01-28,55750
"30970",2017-01-28,55500
"30971",2017-01-28,55250
"30972",2017-01-28,55000
"30973",2017-01-28,54250
"30974",2017-01-28,54000
"30975",2017-01-28,53750
"30976",2017-01-28,53500
"30977",2017-01-28,53250
"30978",2017-01-28,53000
"30979",2017-01-28,52250
"30980",2017-01-28,52000
"30981",2017-01-28,50000
"30982",2017-01-28,46000
"30983",2017-01-28,45750
"30984",2017-01-28,45500
"30985",2017-01-28,45250
"30986",2017-01-28,45000
"30987",2017-01-28,40250
"30988",2017-01-28,40000
"30989",2017-01-28,25750
"30990",2017-01-28,25500
"30991",2017-01-28,25250
"30992",2017-01-28,25000
"30993",2017-01-28,1000
"30994",2017-01-28,56250
"30995",2017-01-28,11000
"30996",2017-01-28,5500
"30997",2017-01-28,5000
"30998",2017-01-28,1000
"30999",2017-01-28,11250
"31000",2017-01-28,12000
"31001",2017-01-28,5000
"31002",2017-01-28,12250
"31003",2017-01-28,30250
"31004",2017-01-28,29750
"31005",2017-01-28,29500
"31006",2017-01-28,29000
"31007",2017-01-28,13500
"31008",2017-01-28,12750
"31009",2017-01-28,12500
"31010",2017-01-28,12250
"31011",2017-01-28,12000
"31012",2017-01-28,30500
"31013",2017-01-28,27500
"31014",2017-01-28,27250
"31015",2017-01-28,27000
"31016",2017-01-28,26750
"31017",2017-01-28,26500
"31018",2017-01-28,26250
"31019",2017-01-28,26000
"31020",2017-01-28,25750
"31021",2017-01-28,25500
"31022",2017-01-28,25250
"31023",2017-01-28,25000
"31024",2017-01-28,24750
"31025",2017-01-28,24500
"31026",2017-01-28,24250
"31027",2017-01-28,24000
"31028",2017-01-28,23000
"31029",2017-01-28,20500
"31030",2017-01-28,20250
"31031",2017-01-28,20000
"31032",2017-01-28,27750
"31033",2017-01-28,38750
"31034",2017-01-28,38500
"31035",2017-01-28,38250
"31036",2017-01-28,38000
"31037",2017-01-28,37750
"31038",2017-01-28,37500
"31039",2017-01-28,37250
"31040",2017-01-28,37000
"31041",2017-01-28,36750
"31042",2017-01-28,36500
"31043",2017-01-28,36250
"31044",2017-01-28,36000
"31045",2017-01-28,35750
"31046",2017-01-28,35500
"31047",2017-01-28,35000
"31048",2017-01-28,30250
"31049",2017-01-28,30000
"31050",2017-01-28,39000
"31051",2017-01-28,15750
"31052",2017-01-28,15500
"31053",2017-01-28,15250
"31054",2017-01-28,11000
"31055",2017-01-28,5250
"31056",2017-01-28,5000
"31057",2017-01-28,16000
"31058",2017-01-28,15500
"31059",2017-01-28,15250
"31060",2017-01-28,15000
"31061",2017-01-28,14750
"31062",2017-01-28,14500
"31063",2017-01-28,14250
"31064",2017-01-28,13750
"31065",2017-01-28,13500
"31066",2017-01-28,13250
"31067",2017-01-28,13000
"31068",2017-01-28,12250
"31069",2017-01-28,12000
"31070",2017-01-28,7250
"31071",2017-01-28,7000
"31072",2017-01-28,6250
"31073",2017-01-28,6000
"31074",2017-01-28,5750
"31075",2017-01-28,5500
"31076",2017-01-28,5250
"31077",2017-01-28,5000
"31078",2017-01-28,15750
"31079",2017-01-28,50500
"31080",2017-01-28,50000
"31081",2017-01-28,47250
"31082",2017-01-28,47000
"31083",2017-01-28,45750
"31084",2017-01-28,45000
"31085",2017-01-28,18500
"31086",2017-01-28,18250
"31087",2017-01-28,11000
"31088",2017-01-28,10750
"31089",2017-01-28,10500
"31090",2017-01-28,10250
"31091",2017-01-28,10000
"31092",2017-01-28,50750
"31093",2017-01-28,12250
"31094",2017-01-28,12000
"31095",2017-01-28,11750
"31096",2017-01-28,11500
"31097",2017-01-28,11250
"31098",2017-01-28,11000
"31099",2017-01-28,10750
"31100",2017-01-28,10500
"31101",2017-01-28,10250
"31102",2017-01-28,10000
"31103",2017-01-28,9750
"31104",2017-01-28,9500
"31105",2017-01-28,9250
"31106",2017-01-28,9000
"31107",2017-01-28,7000
"31108",2017-01-28,12500
"31109",2017-01-28,3750
"31110",2017-01-28,3500
"31111",2017-01-28,3250
"31112",2017-01-28,3000
"31113",2017-01-28,4000
"31114",2017-01-28,21500
"31115",2017-01-28,21250
"31116",2017-01-28,21000
"31117",2017-01-28,20750
"31118",2017-01-28,20500
"31119",2017-01-28,20250
"31120",2017-01-28,20000
"31121",2017-01-28,19750
"31122",2017-01-28,19500
"31123",2017-01-28,19250
"31124",2017-01-28,19000
"31125",2017-01-28,18750
"31126",2017-01-28,18500
"31127",2017-01-28,18250
"31128",2017-01-28,18000
"31129",2017-01-28,17500
"31130",2017-01-28,17250
"31131",2017-01-28,16750
"31132",2017-01-28,16500
"31133",2017-01-28,16250
"31134",2017-01-28,16000
"31135",2017-01-28,15500
"31136",2017-01-28,15250
"31137",2017-01-28,14750
"31138",2017-01-28,14500
"31139",2017-01-28,14000
"31140",2017-01-28,13750
"31141",2017-01-28,13500
"31142",2017-01-28,12500
"31143",2017-01-28,12250
"31144",2017-01-28,12000
"31145",2017-01-28,11750
"31146",2017-01-28,11500
"31147",2017-01-28,11250
"31148",2017-01-28,21750
"31149",2017-01-28,14750
"31150",2017-01-28,14500
"31151",2017-01-28,14250
"31152",2017-01-28,14000
"31153",2017-01-28,13750
"31154",2017-01-28,13500
"31155",2017-01-28,13250
"31156",2017-01-28,13000
"31157",2017-01-28,11250
"31158",2017-01-28,11000
"31159",2017-01-28,10750
"31160",2017-01-28,10500
"31161",2017-01-28,10250
"31162",2017-01-28,10000
"31163",2017-01-28,5250
"31164",2017-01-28,5000
"31165",2017-01-28,4500
"31166",2017-01-28,4250
"31167",2017-01-28,4000
"31168",2017-01-28,1000
"31169",2017-01-28,15000
"31170",2017-01-28,10500
"31171",2017-01-28,10250
"31172",2017-01-28,10000
"31173",2017-01-28,9750
"31174",2017-01-28,9500
"31175",2017-01-28,9250
"31176",2017-01-28,9000
"31177",2017-01-28,8750
"31178",2017-01-28,8500
"31179",2017-01-28,8250
"31180",2017-01-28,8000
"31181",2017-01-28,7500
"31182",2017-01-28,5500
"31183",2017-01-28,5250
"31184",2017-01-28,4750
"31185",2017-01-28,4500
"31186",2017-01-28,2750
"31187",2017-01-28,2500
"31188",2017-01-28,2250
"31189",2017-01-28,10750
"31190",2017-01-28,13000
"31191",2017-01-28,12750
"31192",2017-01-28,12500
"31193",2017-01-28,12000
"31194",2017-01-28,11250
"31195",2017-01-28,11000
"31196",2017-01-28,10750
"31197",2017-01-28,10500
"31198",2017-01-28,10250
"31199",2017-01-28,9750
"31200",2017-01-28,9250
"31201",2017-01-28,9000
"31202",2017-01-28,8750
"31203",2017-01-28,8500
"31204",2017-01-28,8000
"31205",2017-01-28,7750
"31206",2017-01-28,7500
"31207",2017-01-28,7000
"31208",2017-01-28,4500
"31209",2017-01-28,4250
"31210",2017-01-28,3750
"31211",2017-01-28,3500
"31212",2017-01-28,13250
"31213",2017-01-28,4000
"31214",2017-01-28,1000
"31215",2017-01-28,250
"31216",2017-01-28,6500
"31217",2017-01-28,17500
"31218",2017-01-28,17250
"31219",2017-01-28,17000
"31220",2017-01-28,16750
"31221",2017-01-28,16500
"31222",2017-01-28,16250
"31223",2017-01-28,16000
"31224",2017-01-28,15750
"31225",2017-01-28,15500
"31226",2017-01-28,15250
"31227",2017-01-28,15000
"31228",2017-01-28,14750
"31229",2017-01-28,14500
"31230",2017-01-28,14250
"31231",2017-01-28,14000
"31232",2017-01-28,12000
"31233",2017-01-28,11750
"31234",2017-01-28,11500
"31235",2017-01-28,11250
"31236",2017-01-28,11000
"31237",2017-01-28,10750
"31238",2017-01-28,10250
"31239",2017-01-28,10000
"31240",2017-01-28,9250
"31241",2017-01-28,9000
"31242",2017-01-28,8750
"31243",2017-01-28,8500
"31244",2017-01-28,8000
"31245",2017-01-28,7500
"31246",2017-01-28,6750
"31247",2017-01-28,6500
"31248",2017-01-28,5750
"31249",2017-01-28,5500
"31250",2017-01-28,5250
"31251",2017-01-28,5000
"31252",2017-01-28,17750
"31253",2017-01-28,16250
"31254",2017-01-28,16000
"31255",2017-01-28,15750
"31256",2017-01-28,15500
"31257",2017-01-28,15250
"31258",2017-01-28,15000
"31259",2017-01-28,14750
"31260",2017-01-28,14500
"31261",2017-01-28,14250
"31262",2017-01-28,14000
"31263",2017-01-28,13750
"31264",2017-01-28,13500
"31265",2017-01-28,13250
"31266",2017-01-28,13000
"31267",2017-01-28,6000
"31268",2017-01-28,5750
"31269",2017-01-28,5500
"31270",2017-01-28,5250
"31271",2017-01-28,5000
"31272",2017-01-28,250
"31273",2017-01-28,16500
"31274",2017-01-28,10500
"31275",2017-01-28,10250
"31276",2017-01-28,10000
"31277",2017-01-28,9750
"31278",2017-01-28,9500
"31279",2017-01-28,9250
"31280",2017-01-28,9000
"31281",2017-01-28,8750
"31282",2017-01-28,8500
"31283",2017-01-28,8250
"31284",2017-01-28,8000
"31285",2017-01-28,7750
"31286",2017-01-28,7500
"31287",2017-01-28,7250
"31288",2017-01-28,7000
"31289",2017-01-28,6250
"31290",2017-01-28,6000
"31291",2017-01-28,4750
"31292",2017-01-28,4500
"31293",2017-01-28,4250
"31294",2017-01-28,4000
"31295",2017-01-28,3750
"31296",2017-01-28,3000
"31297",2017-01-28,2250
"31298",2017-01-28,2000
"31299",2017-01-28,10750
"31300",2017-01-28,12250
"31301",2017-01-28,12000
"31302",2017-01-28,6250
"31303",2017-01-28,6000
"31304",2017-01-28,5500
"31305",2017-01-28,5250
"31306",2017-01-28,5000
"31307",2017-01-28,12500
"31308",2017-01-28,12250
"31309",2017-01-28,12000
"31310",2017-01-28,11750
"31311",2017-01-28,11500
"31312",2017-01-28,11250
"31313",2017-01-28,11000
"31314",2017-01-28,8500
"31315",2017-01-28,8250
"31316",2017-01-28,8000
"31317",2017-01-28,5500
"31318",2017-01-28,5250
"31319",2017-01-28,5000
"31320",2017-01-28,12500
"31321",2017-01-28,29250
"31322",2017-01-28,29000
"31323",2017-01-28,28750
"31324",2017-01-28,28500
"31325",2017-01-28,28250
"31326",2017-01-28,28000
"31327",2017-01-28,27750
"31328",2017-01-28,27500
"31329",2017-01-28,23000
"31330",2017-01-28,22750
"31331",2017-01-28,22500
"31332",2017-01-28,22250
"31333",2017-01-28,22000
"31334",2017-01-28,13500
"31335",2017-01-28,13250
"31336",2017-01-28,13000
"31337",2017-01-28,11250
"31338",2017-01-28,11000
"31339",2017-01-28,10750
"31340",2017-01-28,10500
"31341",2017-01-28,10250
"31342",2017-01-28,9500
"31343",2017-01-28,9250
"31344",2017-01-28,9000
"31345",2017-01-28,8500
"31346",2017-01-28,8250
"31347",2017-01-28,8000
"31348",2017-01-28,29500
"31349",2017-01-28,16250
"31350",2017-01-28,16000
"31351",2017-01-28,15750
"31352",2017-01-28,15500
"31353",2017-01-28,15250
"31354",2017-01-28,15000
"31355",2017-01-28,14750
"31356",2017-01-28,14000
"31357",2017-01-28,13750
"31358",2017-01-28,9250
"31359",2017-01-28,9000
"31360",2017-01-28,5750
"31361",2017-01-28,5000
"31362",2017-01-28,4750
"31363",2017-01-28,4500
"31364",2017-01-28,4250
"31365",2017-01-28,4000
"31366",2017-01-28,16500
"31367",2017-01-28,16250
"31368",2017-01-28,16000
"31369",2017-01-28,15750
"31370",2017-01-28,15500
"31371",2017-01-28,15250
"31372",2017-01-28,15000
"31373",2017-01-28,14750
"31374",2017-01-28,14500
"31375",2017-01-28,14250
"31376",2017-01-28,14000
"31377",2017-01-28,13750
"31378",2017-01-28,13500
"31379",2017-01-28,13250
"31380",2017-01-28,13000
"31381",2017-01-28,12750
"31382",2017-01-28,12500
"31383",2017-01-28,12250
"31384",2017-01-28,12000
"31385",2017-01-28,11500
"31386",2017-01-28,7000
"31387",2017-01-28,5000
"31388",2017-01-28,16500
"31389",2017-01-28,48250
"31390",2017-01-28,48000
"31391",2017-01-28,47750
"31392",2017-01-28,47500
"31393",2017-01-28,47250
"31394",2017-01-28,47000
"31395",2017-01-28,46750
"31396",2017-01-28,46500
"31397",2017-01-28,46250
"31398",2017-01-28,46000
"31399",2017-01-28,45750
"31400",2017-01-28,45250
"31401",2017-01-28,45000
"31402",2017-01-28,44750
"31403",2017-01-28,44500
"31404",2017-01-28,44250
"31405",2017-01-28,44000
"31406",2017-01-28,43250
"31407",2017-01-28,43000
"31408",2017-01-28,19000
"31409",2017-01-28,12500
"31410",2017-01-28,12250
"31411",2017-01-28,12000
"31412",2017-01-28,10000
"31413",2017-01-28,48500
"31414",2017-01-28,20250
"31415",2017-01-28,19250
"31416",2017-01-28,19000
"31417",2017-01-28,18750
"31418",2017-01-28,18250
"31419",2017-01-28,18000
"31420",2017-01-28,17000
"31421",2017-01-28,6000
"31422",2017-01-28,5250
"31423",2017-01-28,5000
"31424",2017-01-28,20500
"31425",2017-01-28,14750
"31426",2017-01-28,14500
"31427",2017-01-28,14250
"31428",2017-01-28,14000
"31429",2017-01-28,13750
"31430",2017-01-28,13500
"31431",2017-01-28,13250
"31432",2017-01-28,13000
"31433",2017-01-28,12750
"31434",2017-01-28,12500
"31435",2017-01-28,3250
"31436",2017-01-28,3000
"31437",2017-01-28,15000
"31438",2017-01-28,27800
"31439",2017-01-28,27250
"31440",2017-01-28,27000
"31441",2017-01-28,26250
"31442",2017-01-28,26000
"31443",2017-01-28,25750
"31444",2017-01-28,25500
"31445",2017-01-28,24250
"31446",2017-01-28,24000
"31447",2017-01-28,10250
"31448",2017-01-28,10000
"31449",2017-01-28,28050
"31450",2017-01-19,25250
"31451",2017-01-19,25000
"31452",2017-01-19,24750
"31453",2017-01-19,23750
"31454",2017-01-19,21500
"31455",2017-01-19,21250
"31456",2017-01-19,21000
"31457",2017-01-19,7000
"31458",2017-01-19,6500
"31459",2017-01-19,6250
"31460",2017-01-19,6000
"31461",2017-01-19,25500
"31462",2017-01-28,24250
"31463",2017-01-28,24000
"31464",2017-01-28,23750
"31465",2017-01-28,23500
"31466",2017-01-28,23250
"31467",2017-01-28,23000
"31468",2017-01-28,22750
"31469",2017-01-28,22500
"31470",2017-01-28,22250
"31471",2017-01-28,22000
"31472",2017-01-28,21500
"31473",2017-01-28,21000
"31474",2017-01-28,20500
"31475",2017-01-28,20250
"31476",2017-01-28,20000
"31477",2017-01-28,19750
"31478",2017-01-28,19500
"31479",2017-01-28,19250
"31480",2017-01-28,18750
"31481",2017-01-28,18500
"31482",2017-01-28,18250
"31483",2017-01-28,18000
"31484",2017-01-28,16000
"31485",2017-01-28,15750
"31486",2017-01-28,15250
"31487",2017-01-28,15000
"31488",2017-01-28,1000
"31489",2017-01-28,24500
"31490",2017-01-30,16000
"31491",2017-01-30,5250
"31492",2017-01-30,5000
"31493",2017-01-30,17000
"31494",2017-01-30,40750
"31495",2017-01-30,40500
"31496",2017-01-30,40250
"31497",2017-01-30,40000
"31498",2017-01-30,39750
"31499",2017-01-30,39500
"31500",2017-01-30,39250
"31501",2017-01-30,39000
"31502",2017-01-30,38750
"31503",2017-01-30,38500
"31504",2017-01-30,38000
"31505",2017-01-30,37750
"31506",2017-01-30,37500
"31507",2017-01-30,37250
"31508",2017-01-30,37000
"31509",2017-01-30,36500
"31510",2017-01-30,36000
"31511",2017-01-30,35750
"31512",2017-01-30,35500
"31513",2017-01-30,35250
"31514",2017-01-30,35000
"31515",2017-01-30,25000
"31516",2017-01-30,10250
"31517",2017-01-30,10000
"31518",2017-01-30,41000
"31519",2017-01-30,23000
"31520",2017-01-30,20000
"31521",2017-01-30,19750
"31522",2017-01-30,19500
"31523",2017-01-30,19250
"31524",2017-01-30,19000
"31525",2017-01-30,16500
"31526",2017-01-30,13000
"31527",2017-01-30,5000
"31528",2017-01-30,23250
"31529",2017-01-30,3750
"31530",2017-01-30,3500
"31531",2017-01-30,1000
"31532",2017-01-30,5000
"31533",2017-01-30,17000
"31534",2017-01-30,5500
"31535",2017-01-30,5250
"31536",2017-01-30,5000
"31537",2017-01-30,18000
"31538",2017-01-30,14000
"31539",2017-01-30,13750
"31540",2017-01-30,13500
"31541",2017-01-30,13250
"31542",2017-01-30,13000
"31543",2017-01-30,11250
"31544",2017-01-30,11000
"31545",2017-01-30,14250
"31546",2017-01-30,26250
"31547",2017-01-30,26000
"31548",2017-01-30,25750
"31549",2017-01-30,25500
"31550",2017-01-30,25250
"31551",2017-01-30,25000
"31552",2017-01-30,24750
"31553",2017-01-30,24500
"31554",2017-01-30,24250
"31555",2017-01-30,24000
"31556",2017-01-30,10250
"31557",2017-01-30,10000
"31558",2017-01-30,500
"31559",2017-01-30,250
"31560",2017-01-30,26500
"31561",2017-01-30,25000
"31562",2017-01-30,24500
"31563",2017-01-30,23250
"31564",2017-01-30,23000
"31565",2017-01-30,22750
"31566",2017-01-30,22500
"31567",2017-01-30,18500
"31568",2017-01-30,18250
"31569",2017-01-30,18000
"31570",2017-01-30,12750
"31571",2017-01-30,12500
"31572",2017-01-30,25250
"31573",2017-01-30,18000
"31574",2017-01-30,17750
"31575",2017-01-30,17500
"31576",2017-01-30,17250
"31577",2017-01-30,17000
"31578",2017-01-30,16750
"31579",2017-01-30,16500
"31580",2017-01-30,16250
"31581",2017-01-30,16000
"31582",2017-01-30,15750
"31583",2017-01-30,15500
"31584",2017-01-30,15250
"31585",2017-01-30,15000
"31586",2017-01-30,14750
"31587",2017-01-30,14500
"31588",2017-01-30,14250
"31589",2017-01-30,14000
"31590",2017-01-30,5000
"31591",2017-01-30,18250
"31592",2017-01-30,23500
"31593",2017-01-30,23250
"31594",2017-01-30,23000
"31595",2017-01-30,22750
"31596",2017-01-30,22500
"31597",2017-01-30,22250
"31598",2017-01-30,22000
"31599",2017-01-30,21750
"31600",2017-01-30,21500
"31601",2017-01-30,21250
"31602",2017-01-30,21000
"31603",2017-01-30,20750
"31604",2017-01-30,20500
"31605",2017-01-30,20250
"31606",2017-01-30,20000
"31607",2017-01-30,19250
"31608",2017-01-30,19000
"31609",2017-01-30,18250
"31610",2017-01-30,18000
"31611",2017-01-30,15250
"31612",2017-01-30,15000
"31613",2017-01-30,14250
"31614",2017-01-30,14000
"31615",2017-01-30,6250
"31616",2017-01-30,6000
"31617",2017-01-30,5000
"31618",2017-01-30,23750
"31619",2017-01-30,15000
"31620",2017-01-30,6000
"31621",2017-01-30,23000
"31622",2017-01-30,10500
"31623",2017-01-30,9250
"31624",2017-01-30,9000
"31625",2017-01-30,10750
"31626",2017-01-30,5750
"31627",2017-01-30,5500
"31628",2017-01-30,5250
"31629",2017-01-30,5000
"31630",2017-01-30,4250
"31631",2017-01-30,4000
"31632",2017-01-30,6000
"31633",2017-01-30,20500
"31634",2017-01-30,19250
"31635",2017-01-30,19000
"31636",2017-01-30,14750
"31637",2017-01-30,14500
"31638",2017-01-30,14250
"31639",2017-01-30,14000
"31640",2017-01-30,20750
"31641",2017-01-30,33500
"31642",2017-01-30,33250
"31643",2017-01-30,33000
"31644",2017-01-30,32750
"31645",2017-01-30,32500
"31646",2017-01-30,32250
"31647",2017-01-30,32000
"31648",2017-01-30,31750
"31649",2017-01-30,31500
"31650",2017-01-30,31250
"31651",2017-01-30,31000
"31652",2017-01-30,30750
"31653",2017-01-30,30500
"31654",2017-01-30,30250
"31655",2017-01-30,30000
"31656",2017-01-30,29750
"31657",2017-01-30,29500
"31658",2017-01-30,29250
"31659",2017-01-30,29000
"31660",2017-01-30,28750
"31661",2017-01-30,28000
"31662",2017-01-30,4250
"31663",2017-01-30,4000
"31664",2017-01-30,500
"31665",2017-01-30,250
"31666",2017-01-30,33750
"31667",2017-01-30,3750
"31668",2017-01-30,750
"31669",2017-01-30,4000
"31670",2017-01-30,25250
"31671",2017-01-30,25000
"31672",2017-01-30,24750
"31673",2017-01-30,24500
"31674",2017-01-30,24250
"31675",2017-01-30,24000
"31676",2017-01-30,23750
"31677",2017-01-30,23500
"31678",2017-01-30,23250
"31679",2017-01-30,23000
"31680",2017-01-30,21000
"31681",2017-01-30,20000
"31682",2017-01-30,19000
"31683",2017-01-30,10500
"31684",2017-01-30,10250
"31685",2017-01-30,10000
"31686",2017-01-30,25500
"31687",2017-01-30,60250
"31688",2017-01-30,60000
"31689",2017-01-30,59750
"31690",2017-01-30,59500
"31691",2017-01-30,59250
"31692",2017-01-30,59000
"31693",2017-01-30,58750
"31694",2017-01-30,58500
"31695",2017-01-30,58250
"31696",2017-01-30,58000
"31697",2017-01-30,57750
"31698",2017-01-30,57500
"31699",2017-01-30,57250
"31700",2017-01-30,57000
"31701",2017-01-30,56750
"31702",2017-01-30,56500
"31703",2017-01-30,56250
"31704",2017-01-30,56000
"31705",2017-01-30,55750
"31706",2017-01-30,55500
"31707",2017-01-30,55000
"31708",2017-01-30,54750
"31709",2017-01-30,54500
"31710",2017-01-30,54250
"31711",2017-01-30,54000
"31712",2017-01-30,53750
"31713",2017-01-30,53500
"31714",2017-01-30,53250
"31715",2017-01-30,53000
"31716",2017-01-30,52500
"31717",2017-01-30,52250
"31718",2017-01-30,51750
"31719",2017-01-30,51500
"31720",2017-01-30,51250
"31721",2017-01-30,50750
"31722",2017-01-30,50500
"31723",2017-01-30,50250
"31724",2017-01-30,50000
"31725",2017-01-30,47250
"31726",2017-01-30,47000
"31727",2017-01-30,42750
"31728",2017-01-30,42500
"31729",2017-01-30,42000
"31730",2017-01-30,41750
"31731",2017-01-30,41500
"31732",2017-01-30,41250
"31733",2017-01-30,41000
"31734",2017-01-30,40250
"31735",2017-01-30,40000
"31736",2017-01-30,24250
"31737",2017-01-30,24000
"31738",2017-01-30,23000
"31739",2017-01-30,7000
"31740",2017-01-30,60500
"31741",2017-01-30,9500
"31742",2017-01-30,9250
"31743",2017-01-30,9000
"31744",2017-01-30,8750
"31745",2017-01-30,8500
"31746",2017-01-30,5250
"31747",2017-01-30,5000
"31748",2017-01-30,4750
"31749",2017-01-30,9750
"31750",2017-01-30,15000
"31751",2017-01-30,14750
"31752",2017-01-30,14500
"31753",2017-01-30,14250
"31754",2017-01-30,14000
